1,0.92452,0.73293,0.74451,0.67043,0.58697,0.77037,0.7311,0.57773,0.50518,0.77353,0.75091,0.87341,0.69047,0.83122,0.79916,0.8294,0.80524,0.86037,0.82301,0.32666,0.20095,0.71433,0.75999,0.68046,0.63522,0.74026,0.73903,0.71012,0.57122,0.35364,0.35521,0.42667,0.28164,0.51173,0.38451,0.69251,0.50348,0.53032,0.68253,0.42679,0.36965,0.74957,0.74159,0.74541,0.69887,0.77115,0.73978,0.72223,0.72507,0.74122,0.76317,0.74338,0.73775,0.81195,0.77767,0.94648,0.89746,0.72745,0.67839,0.78525,0.48407,0.85279,0.79409,0.67518,0.64041,0.6652,0.63421,0.73395,0.68642,0.50775,0.49736,0.28992,0.12751,0.28731,0.088525,0.33314,0.14054,0.71828,0.65345,0.85744,0.83488,0.77279,0.65471,0.90853,0.85756,0.72002,0.65112,0.81882,0.80573,0.23629,0.23156,0.23122,0.36793,0.28264,0.34491,0.72194,0.67121,0.52005,0.54991,0.17111,0.47962,0.40705,0.41009,0.61581,0.58436,0.33637,0.20354,0.29709,0.60613,0.29328,0.24546,0.19846,0.26175,0.33827,0.15222
0.92452,1,0.72346,0.69379,0.67411,0.62688,0.70991,0.65616,0.57538,0.48645,0.64898,0.72653,0.77093,0.62448,0.74376,0.74413,0.78193,0.80937,0.84498,0.88315,0.36293,0.23403,0.70008,0.71019,0.68495,0.663,0.75175,0.72095,0.63958,0.55938,0.43708,0.40657,0.49734,0.38553,0.56141,0.46535,0.66471,0.50751,0.49107,0.68365,0.43322,0.35853,0.77145,0.75984,0.77571,0.73303,0.76052,0.76516,0.73371,0.75,0.75651,0.76254,0.75271,0.73128,0.77085,0.74928,0.94965,0.94407,0.75017,0.70604,0.71445,0.4032,0.81644,0.83542,0.61937,0.58702,0.71898,0.69458,0.82229,0.80731,0.48723,0.45023,0.23579,0.11895,0.30565,0.15752,0.40906,0.23265,0.6996,0.63444,0.81597,0.83003,0.68496,0.63708,0.84556,0.85192,0.63134,0.6089,0.77439,0.78206,0.25819,0.28484,0.26737,0.41009,0.12861,0.28959,0.65632,0.60871,0.48475,0.51483,0.23731,0.50141,0.42225,0.43915,0.55795,0.55115,0.40561,0.23676,0.22569,0.50095,0.31466,0.25319,0.17481,0.27421,0.30398,0.092396
0.73293,0.72346,1,0.83143,0.89551,0.71189,0.91967,0.70033,0.83467,0.49945,0.50033,0.4532,0.66088,0.41778,0.72973,0.65407,0.49499,0.53843,0.82629,0.77416,0.51156,0.39318,0.91582,0.81171,0.84298,0.79056,0.82668,0.74045,0.44762,0.38331,0.69453,0.65193,0.75057,0.58065,0.80876,0.65045,0.71234,0.64346,0.60515,0.72817,0.50703,0.50631,0.72838,0.71414,0.73449,0.70718,0.67808,0.73855,0.66218,0.67762,0.77057,0.74011,0.71951,0.67277,0.72653,0.73199,0.6739,0.71126,0.84657,0.74147,0.8273,0.5191,0.66603,0.63919,0.84181,0.76941,0.88836,0.83995,0.54747,0.59406,0.55446,0.4003,0.39152,0.27021,0.48774,0.31127,0.5655,0.37646,0.38035,0.3638,0.49772,0.51364,0.48987,0.46258,0.74931,0.7396,0.50979,0.40829,0.78997,0.80031,0.4762,0.61166,0.52962,0.73431,0.12161,0.3221,0.6073,0.5457,0.54947,0.61874,0.3629,0.73482,0.54978,0.54292,0.67383,0.62693,0.53932,0.35907,0.19181,0.36582,0.37062,0.39813,0.33013,0.40143,0.434,-0.0010573
0.74451,0.69379,0.83143,1,0.79639,0.79592,0.8417,0.90336,0.74285,0.69301,0.50994,0.57718,0.64437,0.57083,0.6979,0.71623,0.55645,0.59935,0.77991,0.73558,0.51669,0.42279,0.77717,0.83865,0.75557,0.77553,0.7503,0.7509,0.47384,0.44162,0.52522,0.56864,0.63524,0.51184,0.66731,0.59118,0.6616,0.60106,0.54758,0.66504,0.44677,0.42876,0.65073,0.65579,0.67128,0.6541,0.59884,0.6483,0.58164,0.59919,0.69524,0.69497,0.66958,0.64153,0.72779,0.68933,0.70069,0.68532,0.74398,0.71408,0.77332,0.71862,0.66184,0.65032,0.77449,0.86368,0.78512,0.81174,0.54871,0.57649,0.55358,0.48641,0.34162,0.23991,0.33314,0.17673,0.42213,0.28919,0.46201,0.44125,0.574,0.59795,0.52537,0.50335,0.76823,0.78216,0.53867,0.46733,0.77112,0.82248,0.45161,0.42409,0.48017,0.53259,0.16263,0.19447,0.54044,0.47283,0.48449,0.4995,0.35067,0.57364,0.45159,0.44355,0.60431,0.54243,0.42156,0.22169,0.2014,0.39064,0.27094,0.25653,0.28882,0.31501,0.38777,-0.0044203
0.67043,0.67411,0.89551,0.79639,1,0.79548,0.83879,0.67088,0.92503,0.62506,0.46089,0.41044,0.60885,0.39454,0.70467,0.60888,0.44003,0.51539,0.72453,0.6891,0.51828,0.43214,0.85336,0.77595,0.79463,0.75534,0.85248,0.76719,0.35903,0.31246,0.59374,0.54891,0.65605,0.49271,0.75526,0.6468,0.63696,0.62818,0.5773,0.70567,0.44491,0.42417,0.64348,0.65132,0.67242,0.64371,0.59583,0.68394,0.59245,0.61625,0.71632,0.69426,0.66429,0.6292,0.67152,0.69362,0.62191,0.65377,0.79745,0.72771,0.76877,0.5107,0.60978,0.61577,0.81331,0.77162,0.82547,0.79428,0.49675,0.57832,0.45666,0.33722,0.3488,0.25709,0.45408,0.2928,0.53649,0.37137,0.34597,0.33263,0.42492,0.4649,0.43596,0.40759,0.71917,0.71032,0.54306,0.45064,0.79743,0.81115,0.42867,0.58714,0.47435,0.70433,0.11811,0.23369,0.52089,0.46945,0.46832,0.57195,0.37687,0.73774,0.52809,0.52217,0.58106,0.61484,0.49843,0.33385,0.15408,0.28468,0.3827,0.38002,0.35054,0.36359,0.38857,-0.024269
0.58697,0.62688,0.71189,0.79592,0.79548,1,0.6946,0.73328,0.7191,0.76606,0.3528,0.46017,0.49965,0.47704,0.59531,0.59643,0.39148,0.51117,0.62919,0.63308,0.58802,0.55901,0.67749,0.69801,0.70512,0.77218,0.74719,0.75022,0.2938,0.3414,0.5233,0.54024,0.59061,0.49578,0.66273,0.66685,0.5565,0.59504,0.5049,0.65879,0.36605,0.3421,0.62481,0.63836,0.62282,0.64142,0.55898,0.65082,0.55697,0.59605,0.67652,0.65236,0.64041,0.60429,0.62758,0.63057,0.59023,0.61419,0.75561,0.73885,0.66745,0.58951,0.56029,0.58749,0.65133,0.79012,0.77772,0.8211,0.56436,0.60998,0.37331,0.30697,0.19217,0.14687,0.26804,0.19375,0.45387,0.36075,0.36096,0.35931,0.41916,0.47846,0.40804,0.37909,0.63929,0.68009,0.49629,0.40798,0.69049,0.74171,0.37338,0.43398,0.43993,0.50401,0.080383,0.18703,0.38392,0.35673,0.3795,0.444,0.41237,0.57447,0.42267,0.39289,0.4438,0.46355,0.42822,0.19762,0.15608,0.22172,0.26223,0.24647,0.32105,0.27944,0.30056,-0.091839
0.77037,0.70991,0.91967,0.8417,0.83879,0.6946,1,0.78895,0.80698,0.54333,0.63005,0.54415,0.76408,0.54489,0.74903,0.68233,0.55851,0.58706,0.78662,0.73524,0.47723,0.33632,0.83693,0.77629,0.78336,0.7355,0.79004,0.74054,0.52993,0.42173,0.54945,0.53516,0.63506,0.43918,0.68513,0.55241,0.68001,0.57048,0.56075,0.66585,0.43937,0.43921,0.66894,0.66442,0.67398,0.64326,0.63207,0.67565,0.5958,0.618,0.69667,0.69787,0.69512,0.67486,0.73004,0.70986,0.68224,0.70317,0.77676,0.69664,0.87654,0.58857,0.6916,0.64112,0.81858,0.80652,0.81026,0.76347,0.51288,0.56287,0.5524,0.44963,0.354,0.20601,0.38046,0.21538,0.4767,0.26611,0.44441,0.42551,0.56064,0.56424,0.55062,0.45646,0.78512,0.74319,0.52318,0.41972,0.80239,0.78135,0.42387,0.50595,0.45881,0.64627,0.1504,0.29649,0.58016,0.51837,0.51073,0.56818,0.31082,0.68456,0.47908,0.47206,0.61858,0.58068,0.47738,0.28488,0.16788,0.39245,0.31469,0.33349,0.30817,0.31106,0.3689,0.073217
0.7311,0.65616,0.70033,0.90336,0.67088,0.73328,0.78895,1,0.62724,0.72634,0.60939,0.72098,0.7111,0.70731,0.67572,0.72647,0.63285,0.66296,0.72455,0.66154,0.49933,0.42466,0.59793,0.68896,0.5891,0.65593,0.62347,0.61754,0.59851,0.57957,0.45004,0.51296,0.56342,0.48602,0.54853,0.53085,0.65555,0.55178,0.51747,0.5623,0.42976,0.39884,0.58677,0.60242,0.60351,0.60987,0.59557,0.61377,0.54027,0.5767,0.62822,0.64674,0.63187,0.61188,0.70887,0.65145,0.69615,0.65232,0.68665,0.70197,0.76032,0.78266,0.72553,0.70981,0.59729,0.76338,0.64046,0.69951,0.51423,0.54651,0.60843,0.60078,0.38723,0.30113,0.31105,0.18093,0.41266,0.30609,0.56929,0.54895,0.63919,0.64607,0.56574,0.4884,0.73605,0.73885,0.56245,0.43985,0.71409,0.74977,0.42411,0.31083,0.38829,0.39187,0.2139,0.22269,0.54301,0.51097,0.50545,0.5017,0.40167,0.4734,0.46172,0.46564,0.55283,0.51138,0.36958,0.22235,0.27138,0.45843,0.29512,0.23489,0.29627,0.24805,0.33813,0.10212
0.57773,0.57538,0.83467,0.74285,0.92503,0.7191,0.80698,0.62724,1,0.62356,0.42463,0.34146,0.54786,0.38052,0.6151,0.56867,0.3551,0.45372,0.66371,0.62828,0.47493,0.38891,0.76821,0.68597,0.71632,0.65194,0.73695,0.67636,0.31693,0.29381,0.55041,0.50829,0.63922,0.47987,0.68491,0.58663,0.54454,0.52441,0.47606,0.59776,0.36979,0.36705,0.60745,0.61417,0.59824,0.58548,0.5146,0.61894,0.52518,0.53203,0.59835,0.58905,0.54893,0.5205,0.55915,0.60303,0.53872,0.55473,0.69904,0.60561,0.70096,0.45616,0.53258,0.51987,0.72849,0.67842,0.74461,0.70749,0.45068,0.5248,0.46231,0.33973,0.342,0.21679,0.42349,0.30733,0.49473,0.34761,0.29831,0.2841,0.36622,0.40494,0.36087,0.40298,0.61833,0.61669,0.3843,0.39741,0.68533,0.69408,0.33563,0.53096,0.42749,0.68991,0.089797,0.15258,0.41998,0.36715,0.3549,0.47088,0.34622,0.70314,0.44977,0.44409,0.49938,0.51472,0.43727,0.21258,0.046614,0.21729,0.29306,0.27979,0.28039,0.36467,0.33251,0.011034
0.50518,0.48645,0.49945,0.69301,0.62506,0.76606,0.54333,0.72634,0.62356,1,0.40355,0.46571,0.44727,0.50134,0.43922,0.49655,0.34366,0.40733,0.51717,0.48202,0.34169,0.33864,0.4181,0.47381,0.38538,0.42417,0.48655,0.44437,0.28353,0.2645,0.23835,0.26146,0.38388,0.31652,0.45364,0.50328,0.42232,0.435,0.29798,0.40367,0.18003,0.17783,0.48482,0.50333,0.50261,0.53797,0.46882,0.5157,0.45613,0.49273,0.50954,0.51906,0.5069,0.50637,0.51046,0.51207,0.50325,0.4612,0.57731,0.61604,0.54061,0.63011,0.46592,0.46717,0.40447,0.58144,0.49501,0.56293,0.39769,0.45157,0.34726,0.30691,0.20783,0.11204,0.25392,0.14033,0.30491,0.23045,0.29804,0.27945,0.36758,0.40624,0.31071,0.3001,0.48681,0.52947,0.35914,0.36089,0.50848,0.6084,0.27569,0.28781,0.24426,0.30632,0.21802,0.094784,0.28548,0.29918,0.32303,0.38741,0.36475,0.42903,0.33511,0.3112,0.26626,0.25905,0.23919,0.11784,0.071119,0.23365,0.19489,0.16474,0.24653,0.18353,0.17569,-0.10478
